date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:56	92088/92088	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:56%20GMT	https://htmldemo.net/autima/autima/assets/img/about/about1.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/about/about1.jpg	(from https://htmldemo.net/autima/autima/about.html)
10:58:57	1308/1308	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:57%20GMT	https://htmldemo.net/autima/autima/assets/img/about/About_icon1.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/about/About_icon1.jpg	(from https://htmldemo.net/autima/autima/about.html)
10:58:57	1150/1150	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:57%20GMT	https://htmldemo.net/autima/autima/assets/img/about/About_icon2.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/about/About_icon2.jpg	(from https://htmldemo.net/autima/autima/about.html)
10:58:58	1138/1138	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:58%20GMT	https://htmldemo.net/autima/autima/assets/img/about/About_icon3.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/about/About_icon3.jpg	(from https://htmldemo.net/autima/autima/about.html)
10:58:58	12924/12924	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:58%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services2.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/service/services2.jpg	(from https://htmldemo.net/autima/autima/about.html)
10:58:59	5209/5209	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:59%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services1.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/service/services1.jpg	(from https://htmldemo.net/autima/autima/about.html)
10:58:59	26955/26955	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:58:59%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services3.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/service/services3.jpg	(from https://htmldemo.net/autima/autima/about.html)
10:58:59	2532/2532	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:59:00%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial4.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/about/testimonial4.jpg	(from https://htmldemo.net/autima/autima/about.html)
10:59:00	2233/2233	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:59:00%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial5.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/about/testimonial5.jpg	(from https://htmldemo.net/autima/autima/about.html)
10:59:00	5570/5570	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:59:00%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial6.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/about/testimonial6.png	(from https://htmldemo.net/autima/autima/about.html)
10:59:01	55858/55858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2003:59:01%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services4.jpg	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/service/services4.jpg	(from https://htmldemo.net/autima/autima/services.html)
10:59:01	660/660	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2003:59:01%20GMT	https://htmldemo.net/autima/autima/assets/img/logo/logo-5.png	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/img/logo/logo-5.png	(from https://htmldemo.net/autima/autima/coming-soon.html)
10:59:02	1449/1449	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100fa95-5a9%22	https://htmldemo.net/autima/autima/assets/js/map.js	C:/My%20Web%20Sites/loixoann/htmldemo.net/autima/autima/assets/js/map.js	(from https://htmldemo.net/autima/autima/contact.html)
